Report, Date,Community Area
Vacant/Abandoned Building,3/2/2015,30
Vacant/Abandoned Building,2/10/2015,49
Vacant/Abandoned Building,3/3/2015,19
Vacant/Abandoned Building,3/2/2015,50
Vacant/Abandoned Building,1/16/2015,54
Vacant/Abandoned Building,1/20/2015,49
Vacant/Abandoned Building,3/9/2015,49
Vacant/Abandoned Building,3/3/2015,75
Vacant/Abandoned Building,3/10/2015,46
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,3/4/2015,51
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,2/16/2015,66
Vacant/Abandoned Building,3/12/2015,19
Vacant/Abandoned Building,3/28/2015,67
Vacant/Abandoned Building,3/14/2015,6
Vacant/Abandoned Building,3/17/2015,19
Vacant/Abandoned Building,3/16/2015,46
Vacant/Abandoned Building,4/2/2015,23
Vacant/Abandoned Building,4/2/2015,23
Vacant/Abandoned Building,3/20/2015,47
Vacant/Abandoned Building,3/19/2015,25
Vacant/Abandoned Building,2/9/2015,46
Vacant/Abandoned Building,3/26/2015,45
Vacant/Abandoned Building,4/3/2015,67
Vacant/Abandoned Building,3/27/2015,52
Vacant/Abandoned Building,3/25/2015,49
Vacant/Abandoned Building,3/16/2015,51
Vacant/Abandoned Building,3/4/2015,51
Vacant/Abandoned Building,2/12/2015,51
Vacant/Abandoned Building,2/12/2015,51
Vacant/Abandoned Building,1/23/2015,51
Vacant/Abandoned Building,3/30/2015,46
Vacant/Abandoned Building,4/3/2015,53
Vacant/Abandoned Building,3/30/2015,46
Vacant/Abandoned Building,3/23/2015,46
Vacant/Abandoned Building,3/23/2015,49
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,2/23/2015,51
Vacant/Abandoned Building,3/30/2015,43
Vacant/Abandoned Building,3/3/2015,46
Vacant/Abandoned Building,4/1/2015,69
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,2/26/2015,46
Vacant/Abandoned Building,2/9/2015,43
Vacant/Abandoned Building,4/8/2015,23
Vacant/Abandoned Building,4/1/2015,19
Vacant/Abandoned Building,3/17/2015,23
Vacant/Abandoned Building,4/13/2015,39
Vacant/Abandoned Building,3/30/2015,23
Vacant/Abandoned Building,3/9/2015,43
Vacant/Abandoned Building,3/31/2015,27
Vacant/Abandoned Building,2/25/2015,69
Vacant/Abandoned Building,4/20/2015,68
Vacant/Abandoned Building,4/15/2015,25
Vacant/Abandoned Building,4/8/2015,42
Vacant/Abandoned Building,4/5/2015,43
Vacant/Abandoned Building,3/20/2015,43
Vacant/Abandoned Building,4/12/2015,69
Vacant/Abandoned Building,2/25/2015,69
Vacant/Abandoned Building,4/21/2015,38
Vacant/Abandoned Building,4/15/2015,26
Vacant/Abandoned Building,4/16/2015,46
Vacant/Abandoned Building,4/17/2015,35
Vacant/Abandoned Building,4/18/2015,43
Vacant/Abandoned Building,4/14/2015,43
Vacant/Abandoned Building,4/1/2015,33
Vacant/Abandoned Building,4/14/2015,46
Vacant/Abandoned Building,4/14/2015,29
Vacant/Abandoned Building,3/26/2015,68
Vacant/Abandoned Building,3/12/2015,67
Vacant/Abandoned Building,4/27/2015,11
Vacant/Abandoned Building,4/21/2015,67
Vacant/Abandoned Building,4/15/2015,19
Vacant/Abandoned Building,3/5/2015,67
Vacant/Abandoned Building,4/24/2015,10
Vacant/Abandoned Building,4/16/2015,4
Vacant/Abandoned Building,4/20/2015,67
Vacant/Abandoned Building,4/20/2015,23
Vacant/Abandoned Building,4/14/2015,67
Vacant/Abandoned Building,3/25/2015,67
Vacant/Abandoned Building,3/12/2015,67
Vacant/Abandoned Building,4/20/2015,66
Vacant/Abandoned Building,4/20/2015,66
Vacant/Abandoned Building,4/20/2015,6
Vacant/Abandoned Building,4/21/2015,68
Vacant/Abandoned Building,4/16/2015,43
Vacant/Abandoned Building,4/1/2015,68
Vacant/Abandoned Building,4/6/2015,61
Vacant/Abandoned Building,4/6/2015,68
Vacant/Abandoned Building,4/6/2015,68
Vacant/Abandoned Building,4/15/2015,67
Vacant/Abandoned Building,4/19/2015,27
Vacant/Abandoned Building,4/14/2015,49
Vacant/Abandoned Building,3/25/2015,70
Vacant/Abandoned Building,4/28/2015,67
Vacant/Abandoned Building,4/23/2015,71
Vacant/Abandoned Building,4/27/2015,66
Vacant/Abandoned Building,4/20/2015,68
Vacant/Abandoned Building,3/30/2015,67
Vacant/Abandoned Building,4/2/2015,15
Vacant/Abandoned Building,5/5/2015,21
Vacant/Abandoned Building,4/18/2015,49
Vacant/Abandoned Building,4/27/2015,45
Vacant/Abandoned Building,4/28/2015,42
Vacant/Abandoned Building,5/1/2015,58
Vacant/Abandoned Building,4/10/2015,56
Vacant/Abandoned Building,5/11/2015,68
Vacant/Abandoned Building,4/30/2015,68
Vacant/Abandoned Building,4/30/2015,56
Vacant/Abandoned Building,5/18/2015,40
Vacant/Abandoned Building,5/13/2015,48
Vacant/Abandoned Building,5/5/2015,69
Vacant/Abandoned Building,4/30/2015,66
Vacant/Abandoned Building,5/1/2015,67
Vacant/Abandoned Building,4/22/2015,48
Vacant/Abandoned Building,4/25/2015,5
Vacant/Abandoned Building,3/24/2015,66
Vacant/Abandoned Building,2/18/2015,60
Vacant/Abandoned Building,5/5/2015,21
Vacant/Abandoned Building,5/2/2015,21
Vacant/Abandoned Building,3/14/2015,22
Vacant/Abandoned Building,5/18/2015,38
Vacant/Abandoned Building,4/27/2015,26
Vacant/Abandoned Building,4/16/2015,25
Vacant/Abandoned Building,5/18/2015,23
Vacant/Abandoned Building,4/11/2015,63
Vacant/Abandoned Building,5/23/2015,69
Vacant/Abandoned Building,5/22/2015,39
Vacant/Abandoned Building,5/18/2015,53
Vacant/Abandoned Building,4/9/2015,66
Vacant/Abandoned Building,5/29/2015,44
Vacant/Abandoned Building,5/28/2015,61
Vacant/Abandoned Building,5/29/2015,5
Vacant/Abandoned Building,5/19/2015,22
Vacant/Abandoned Building,6/7/2015,25
Vacant/Abandoned Building,5/28/2015,69
Vacant/Abandoned Building,5/22/2015,14
Vacant/Abandoned Building,5/17/2015,49
Vacant/Abandoned Building,5/31/2015,46
Vacant/Abandoned Building,5/23/2015,52
Vacant/Abandoned Building,5/20/2015,52
Vacant/Abandoned Building,6/9/2015,54
Vacant/Abandoned Building,5/27/2015,46
Vacant/Abandoned Building,5/14/2015,67
Vacant/Abandoned Building,5/17/2015,52
Vacant/Abandoned Building,5/30/2015,68
Vacant/Abandoned Building,5/21/2015,53
Vacant/Abandoned Building,5/7/2015,53
Vacant/Abandoned Building,5/31/2015,49
Vacant/Abandoned Building,5/28/2015,67
Vacant/Abandoned Building,5/23/2015,61
Vacant/Abandoned Building,6/14/2015,68
Vacant/Abandoned Building,5/28/2015,53
Vacant/Abandoned Building,5/28/2015,53
Vacant/Abandoned Building,5/28/2015,53
Vacant/Abandoned Building,6/1/2015,49
Vacant/Abandoned Building,5/21/2015,73
Vacant/Abandoned Building,6/3/2015,49
Vacant/Abandoned Building,5/12/2015,5
Vacant/Abandoned Building,6/20/2014,38
Vacant/Abandoned Building,6/18/2015,53
Vacant/Abandoned Building,4/29/2015,53
Vacant/Abandoned Building,5/5/2015,49
Vacant/Abandoned Building,4/6/2015,53
Vacant/Abandoned Building,5/26/2015,14
Vacant/Abandoned Building,6/6/2015,29
Vacant/Abandoned Building,6/23/2015,25
Vacant/Abandoned Building,4/30/2015,49
Vacant/Abandoned Building,6/22/2015,47
Vacant/Abandoned Building,6/11/2015,48
Vacant/Abandoned Building,6/11/2015,44
Vacant/Abandoned Building,6/4/2015,48
Vacant/Abandoned Building,5/26/2015,46
Vacant/Abandoned Building,5/20/2015,50
Vacant/Abandoned Building,5/17/2015,49
Vacant/Abandoned Building,5/18/2015,44
Vacant/Abandoned Building,5/13/2015,44
Vacant/Abandoned Building,4/28/2015,45
Vacant/Abandoned Building,4/16/2015,49
Vacant/Abandoned Building,8/26/2014,48
Vacant/Abandoned Building,6/8/2015,50
Vacant/Abandoned Building,6/16/2015,23
Vacant/Abandoned Building,6/4/2015,23
Vacant/Abandoned Building,5/21/2015,42
Vacant/Abandoned Building,4/17/2015,61
Vacant/Abandoned Building,4/22/2015,68
Vacant/Abandoned Building,3/9/2015,42
Vacant/Abandoned Building,4/10/2015,68
Vacant/Abandoned Building,6/25/2015,37
Vacant/Abandoned Building,6/17/2015,61
Vacant/Abandoned Building,6/17/2015,42
Vacant/Abandoned Building,6/7/2015,46
Vacant/Abandoned Building,6/2/2015,46
Vacant/Abandoned Building,6/5/2015,38
Vacant/Abandoned Building,5/26/2015,26
Vacant/Abandoned Building,5/1/2015,68
Vacant/Abandoned Building,5/21/2015,38
Vacant/Abandoned Building,6/26/2015,38
Vacant/Abandoned Building,6/21/2015,67
Vacant/Abandoned Building,6/13/2015,68
Vacant/Abandoned Building,5/26/2015,69
Vacant/Abandoned Building,5/22/2015,39
Vacant/Abandoned Building,5/18/2015,23
Vacant/Abandoned Building,5/18/2015,67
Vacant/Abandoned Building,10/22/2014,43
Vacant/Abandoned Building,6/21/2015,67
Vacant/Abandoned Building,7/1/2015,73
Vacant/Abandoned Building,6/10/2015,67
Vacant/Abandoned Building,6/12/2015,67
Vacant/Abandoned Building,6/4/2015,67
Vacant/Abandoned Building,5/29/2015,66
Vacant/Abandoned Building,6/3/2015,43
Vacant/Abandoned Building,5/20/2015,49
Vacant/Abandoned Building,5/9/2015,71
Vacant/Abandoned Building,4/29/2015,71
Vacant/Abandoned Building,4/20/2015,73
Vacant/Abandoned Building,2/13/2015,73
Vacant/Abandoned Building,3/15/2015,73
Vacant/Abandoned Building,3/24/2015,71
Vacant/Abandoned Building,6/29/2015,66
Vacant/Abandoned Building,6/23/2015,67
Vacant/Abandoned Building,6/24/2015,71
Vacant/Abandoned Building,6/24/2015,71
Vacant/Abandoned Building,6/24/2015,71
Vacant/Abandoned Building,6/9/2015,66
Vacant/Abandoned Building,5/12/2015,49
Vacant/Abandoned Building,3/31/2015,71
Vacant/Abandoned Building,7/6/2015,71
Vacant/Abandoned Building,6/29/2015,71
Vacant/Abandoned Building,6/29/2015,71
Vacant/Abandoned Building,6/29/2015,67
Vacant/Abandoned Building,6/30/2015,7
Vacant/Abandoned Building,6/18/2015,67
Vacant/Abandoned Building,6/3/2015,44
Vacant/Abandoned Building,5/14/2015,71
Vacant/Abandoned Building,5/14/2015,25
Vacant/Abandoned Building,6/23/2015,69
Vacant/Abandoned Building,5/29/2015,67
Vacant/Abandoned Building,5/11/2015,26
Vacant/Abandoned Building,7/1/2015,66
Vacant/Abandoned Building,5/29/2015,53
Vacant/Abandoned Building,5/11/2015,53
Vacant/Abandoned Building,7/12/2015,75
Vacant/Abandoned Building,6/30/2015,22
Vacant/Abandoned Building,6/24/2015,53
Vacant/Abandoned Building,5/21/2015,69
Vacant/Abandoned Building,5/18/2015,69
Vacant/Abandoned Building,5/8/2015,53
Vacant/Abandoned Building,7/7/2015,58
Vacant/Abandoned Building,6/23/2015,46
Vacant/Abandoned Building,6/27/2015,69
Vacant/Abandoned Building,6/29/2015,50
Vacant/Abandoned Building,6/3/2015,68
Vacant/Abandoned Building,5/29/2015,25
Vacant/Abandoned Building,5/12/2015,69
Vacant/Abandoned Building,5/15/2015,67
Vacant/Abandoned Building,7/9/2015,58
Vacant/Abandoned Building,7/3/2015,23
Vacant/Abandoned Building,6/30/2015,27
Vacant/Abandoned Building,6/22/2015,1
Vacant/Abandoned Building,5/22/2015,69
Vacant/Abandoned Building,7/21/2015,67
Vacant/Abandoned Building,7/14/2015,43
Vacant/Abandoned Building,7/8/2015,69
Vacant/Abandoned Building,6/24/2015,53
Vacant/Abandoned Building,6/26/2015,23
Vacant/Abandoned Building,6/27/2015,13
Vacant/Abandoned Building,6/21/2015,73
Vacant/Abandoned Building,6/23/2015,26
Vacant/Abandoned Building,5/21/2015,26
Vacant/Abandoned Building,7/10/2015,29
Vacant/Abandoned Building,7/12/2015,53
Vacant/Abandoned Building,7/13/2015,45
Vacant/Abandoned Building,6/20/2015,49
Vacant/Abandoned Building,5/20/2015,25
Vacant/Abandoned Building,5/21/2015,56
Vacant/Abandoned Building,5/1/2015,30
Vacant/Abandoned Building,5/2/2015,30
Vacant/Abandoned Building,3/3/2015,30
Vacant/Abandoned Building,3/31/2015,30
Vacant/Abandoned Building,6/22/2015,16
Vacant/Abandoned Building,7/18/2015,43
Vacant/Abandoned Building,7/14/2015,43
Vacant/Abandoned Building,7/14/2015,46
Vacant/Abandoned Building,6/30/2015,75
Vacant/Abandoned Building,6/23/2015,46
Vacant/Abandoned Building,6/28/2015,43
Vacant/Abandoned Building,6/19/2015,46
Vacant/Abandoned Building,5/28/2015,53
Vacant/Abandoned Building,7/14/2015,46
Vacant/Abandoned Building,6/30/2015,43
Vacant/Abandoned Building,6/24/2015,25
Vacant/Abandoned Building,7/20/2015,52
Vacant/Abandoned Building,7/20/2015,52
Vacant/Abandoned Building,7/8/2015,46
Vacant/Abandoned Building,6/30/2015,52
Vacant/Abandoned Building,7/1/2015,55
Vacant/Abandoned Building,7/2/2015,52
Vacant/Abandoned Building,6/18/2015,52
Vacant/Abandoned Building,6/25/2015,52
Vacant/Abandoned Building,6/1/2015,51
Vacant/Abandoned Building,5/5/2015,52
Vacant/Abandoned Building,7/30/2015,44
Vacant/Abandoned Building,7/20/2015,46
Vacant/Abandoned Building,7/14/2015,69
Vacant/Abandoned Building,5/26/2015,43
Vacant/Abandoned Building,5/28/2015,53
Vacant/Abandoned Building,5/28/2015,53
Vacant/Abandoned Building,6/4/2014,43
Vacant/Abandoned Building,7/16/2015,9
Vacant/Abandoned Building,7/1/2015,28
Vacant/Abandoned Building,8/4/2015,61
Vacant/Abandoned Building,8/13/2015,69
Vacant/Abandoned Building,7/10/2015,4
Vacant/Abandoned Building,8/12/2015,19
Vacant/Abandoned Building,7/8/2015,25
Vacant/Abandoned Building,8/11/2015,71
Vacant/Abandoned Building,8/10/2015,67
Vacant/Abandoned Building,8/5/2015,58
Vacant/Abandoned Building,7/28/2015,67
Vacant/Abandoned Building,7/23/2015,63
Vacant/Abandoned Building,7/22/2015,71
Vacant/Abandoned Building,7/23/2015,63
Vacant/Abandoned Building,7/7/2015,71
Vacant/Abandoned Building,8/14/2015,67
Vacant/Abandoned Building,8/4/2015,67
Vacant/Abandoned Building,7/22/2015,67
Vacant/Abandoned Building,7/21/2014,66
Vacant/Abandoned Building,8/6/2015,61
Vacant/Abandoned Building,7/28/2015,50
Vacant/Abandoned Building,7/20/2015,66
Vacant/Abandoned Building,8/7/2015,66
Vacant/Abandoned Building,7/23/2015,67
Vacant/Abandoned Building,7/11/2015,67
Vacant/Abandoned Building,8/14/2015,67
Vacant/Abandoned Building,7/7/2015,52
Vacant/Abandoned Building,7/14/2015,67
Vacant/Abandoned Building,6/24/2015,27
Vacant/Abandoned Building,5/29/2015,27
Vacant/Abandoned Building,6/1/2015,25
Vacant/Abandoned Building,6/4/2015,18
Vacant/Abandoned Building,7/16/2015,67
Vacant/Abandoned Building,7/18/2015,71
Vacant/Abandoned Building,8/11/2015,49
Vacant/Abandoned Building,8/1/2015,23
Vacant/Abandoned Building,7/23/2015,66
Vacant/Abandoned Building,7/14/2015,66
Vacant/Abandoned Building,8/24/2015,46
Vacant/Abandoned Building,8/20/2015,51
Vacant/Abandoned Building,5/7/2015,26
Vacant/Abandoned Building,5/17/2015,26
Vacant/Abandoned Building,8/23/2015,53
Vacant/Abandoned Building,8/10/2015,46
Vacant/Abandoned Building,5/14/2015,25
Vacant/Abandoned Building,8/26/2015,43
Vacant/Abandoned Building,8/23/2015,43
Vacant/Abandoned Building,7/29/2015,69
Vacant/Abandoned Building,4/14/2015,25
Vacant/Abandoned Building,8/6/2015,71
Vacant/Abandoned Building,8/25/2015,69
Vacant/Abandoned Building,8/26/2015,25
Vacant/Abandoned Building,8/12/2015,15
Vacant/Abandoned Building,7/26/2015,53
Vacant/Abandoned Building,7/26/2015,53
Vacant/Abandoned Building,6/29/2015,26
Vacant/Abandoned Building,8/10/2015,49
Vacant/Abandoned Building,8/6/2015,49
Vacant/Abandoned Building,8/6/2015,49
Vacant/Abandoned Building,7/22/2015,49
Vacant/Abandoned Building,8/28/2015,53
Vacant/Abandoned Building,8/25/2015,34
Vacant/Abandoned Building,8/26/2015,69
Vacant/Abandoned Building,8/23/2015,69
Vacant/Abandoned Building,7/28/2015,40
Vacant/Abandoned Building,4/8/2015,25
Vacant/Abandoned Building,9/1/2015,29
Vacant/Abandoned Building,4/29/2015,42
Vacant/Abandoned Building,8/24/2015,68
Vacant/Abandoned Building,8/7/2015,61
Vacant/Abandoned Building,8/7/2015,49
Vacant/Abandoned Building,9/9/2015,69
Vacant/Abandoned Building,9/8/2015,44
Vacant/Abandoned Building,8/20/2015,23
Vacant/Abandoned Building,8/23/2015,25
Vacant/Abandoned Building,8/13/2015,37
Vacant/Abandoned Building,9/9/2015,42
Vacant/Abandoned Building,8/20/2015,52
Vacant/Abandoned Building,8/18/2015,71
Vacant/Abandoned Building,7/11/2015,71
Vacant/Abandoned Building,9/8/2015,68
Vacant/Abandoned Building,9/5/2015,25
Vacant/Abandoned Building,8/26/2015,67
Vacant/Abandoned Building,9/25/2015,67
Vacant/Abandoned Building,9/21/2015,63
Vacant/Abandoned Building,8/11/2015,71
Vacant/Abandoned Building,9/21/2015,49
Vacant/Abandoned Building,9/21/2015,49
Vacant/Abandoned Building,9/11/2015,67
Vacant/Abandoned Building,10/2/2015,68
Vacant/Abandoned Building,9/9/2015,66
Vacant/Abandoned Building,9/2/2015,63
Vacant/Abandoned Building,8/26/2015,66
Vacant/Abandoned Building,10/5/2015,46
Vacant/Abandoned Building,10/1/2015,67
Vacant/Abandoned Building,10/1/2015,67
Vacant/Abandoned Building,9/26/2015,53
Vacant/Abandoned Building,8/14/2015,73
Vacant/Abandoned Building,8/14/2015,49
Vacant/Abandoned Building,9/9/2015,66
Vacant/Abandoned Building,9/9/2015,67
Vacant/Abandoned Building,7/14/2015,49
Vacant/Abandoned Building,9/19/2015,49
Vacant/Abandoned Building,8/24/2015,49
Vacant/Abandoned Building,7/13/2015,49
Vacant/Abandoned Building,9/10/2015,50
Vacant/Abandoned Building,8/27/2015,51
Vacant/Abandoned Building,9/23/2015,29
Vacant/Abandoned Building,9/18/2015,68
Vacant/Abandoned Building,7/24/2015,29
Vacant/Abandoned Building,10/2/2015,53
Vacant/Abandoned Building,9/28/2015,50
Vacant/Abandoned Building,9/29/2015,50
Vacant/Abandoned Building,9/29/2015,50
Vacant/Abandoned Building,9/11/2015,53
Vacant/Abandoned Building,8/25/2015,53
Vacant/Abandoned Building,8/11/2015,49
Vacant/Abandoned Building,8/11/2015,49
Vacant/Abandoned Building,8/12/2015,49
Vacant/Abandoned Building,9/30/2015,40
Vacant/Abandoned Building,10/5/2015,43
Vacant/Abandoned Building,9/2/2015,69
Vacant/Abandoned Building,9/18/2015,43
Vacant/Abandoned Building,9/9/2015,55
Vacant/Abandoned Building,8/20/2015,46
Vacant/Abandoned Building,10/13/2015,61
Vacant/Abandoned Building,10/1/2015,66
Vacant/Abandoned Building,9/24/2015,43
Vacant/Abandoned Building,9/16/2015,46
Vacant/Abandoned Building,9/3/2015,45
Vacant/Abandoned Building,9/1/2015,43
Vacant/Abandoned Building,8/10/2015,46
Vacant/Abandoned Building,10/13/2015,52
Vacant/Abandoned Building,10/14/2015,67
Vacant/Abandoned Building,10/7/2015,52
Vacant/Abandoned Building,9/2/2015,52
Vacant/Abandoned Building,9/3/2015,52
Vacant/Abandoned Building,7/23/2015,52
Vacant/Abandoned Building,10/15/2015,23
Vacant/Abandoned Building,10/3/2015,52
Vacant/Abandoned Building,9/24/2015,71
Vacant/Abandoned Building,9/18/2015,43
Vacant/Abandoned Building,8/10/2015,46
Vacant/Abandoned Building,10/1/2015,46
Vacant/Abandoned Building,10/2/2015,43
Vacant/Abandoned Building,8/18/2015,67
Vacant/Abandoned Building,8/21/2015,69
Vacant/Abandoned Building,8/21/2015,42
Vacant/Abandoned Building,10/13/2015,61
Vacant/Abandoned Building,9/29/2015,43
Vacant/Abandoned Building,8/26/2015,43
Vacant/Abandoned Building,10/7/2015,66
Vacant/Abandoned Building,9/24/2015,68
Vacant/Abandoned Building,10/21/2015,42
Vacant/Abandoned Building,10/29/2015,67
Vacant/Abandoned Building,10/29/2015,67
Vacant/Abandoned Building,10/29/2015,67
Vacant/Abandoned Building,10/29/2015,67
Vacant/Abandoned Building,10/11/2015,68
Vacant/Abandoned Building,9/25/2015,69
Vacant/Abandoned Building,9/13/2015,69
Vacant/Abandoned Building,9/14/2015,44
Vacant/Abandoned Building,8/11/2015,67
Vacant/Abandoned Building,10/29/2015,68
Vacant/Abandoned Building,10/7/2015,53
Vacant/Abandoned Building,10/9/2015,51
Vacant/Abandoned Building,9/29/2015,71
Vacant/Abandoned Building,9/21/2015,46
Vacant/Abandoned Building,9/24/2015,69
Vacant/Abandoned Building,9/18/2015,68
Vacant/Abandoned Building,8/28/2015,67
Vacant/Abandoned Building,7/21/2015,53
Vacant/Abandoned Building,10/19/2015,53
Vacant/Abandoned Building,9/27/2015,53
Vacant/Abandoned Building,10/6/2015,53
Vacant/Abandoned Building,9/14/2015,67
Vacant/Abandoned Building,9/15/2015,53
Vacant/Abandoned Building,11/17/2015,43
Vacant/Abandoned Building,11/16/2015,52
Vacant/Abandoned Building,10/13/2015,53
